UM->fastJX aer (4/2007)   (3x6x21) = (SSA, g, k-ext = 3 scatt values) x (200/300/400/550/600/1000 nm = 6 wavel) x (0%-5%-10%-...-90%-95%-99% = 21 values for RH)
wavel 200. 300. 400. 550. 600.1000.
SULF     sulfate_all.dat
  1.00000  0.73652 21.85456  1.00000  0.76392 19.48952  1.00000  0.76142 16.03387  1.00000  0.74428 11.49007  1.00000  0.73680 10.27698  0.99998  0.67028  4.34894
  1.00000  0.74316 25.55701  1.00000  0.77109 23.41455  1.00000  0.77093 19.66578  1.00000  0.75653 14.43667  1.00000  0.74983 12.99184  0.99998  0.68825  5.73472
  1.00000  0.74750 31.98600  1.00000  0.77849 30.49022  1.00000  0.78145 26.44197  1.00000  0.77120 20.14221  1.00000  0.76573 18.31531  0.99998  0.71199  8.62011
  1.00000  0.74942 46.96061  1.00000  0.78328 47.67108  1.00000  0.79195 43.76189  1.00000  0.78942 35.77889  1.00000  0.78598 33.18896  0.99998  0.74680 17.63529
  1.00000  0.77017110.23579  1.00000  0.78693119.08414  1.00000  0.79607121.54627  1.00000  0.80235116.75266  1.00000  0.80497113.35388  0.99998  0.79622 81.92873
SS-1     ss_aop.r0.05to0.63.dat
  0.99999  0.76233  2.61688  0.99999  0.72121  2.37349  1.00000  0.73355  2.36651  1.00000  0.78798  2.50046  1.00000  0.79412  2.41735  0.99984  0.75158  1.29039
  0.99999  0.76233  2.61688  0.99999  0.72121  2.37349  1.00000  0.73355  2.36651  1.00000  0.78798  2.50046  1.00000  0.79412  2.41735  0.99984  0.75158  1.29039
  0.99999  0.76233  2.61688  0.99999  0.72121  2.37349  1.00000  0.73355  2.36652  1.00000  0.78798  2.50046  1.00000  0.79412  2.41735  0.99984  0.75158  1.29039
  0.99999  0.76233  2.61688  0.99999  0.72121  2.37349  1.00000  0.73355  2.36652  1.00000  0.78798  2.50046  1.00000  0.79412  2.41735  0.99984  0.75158  1.29039
  0.99999  0.76233  2.61688  0.99999  0.72121  2.37349  1.00000  0.73355  2.36651  1.00000  0.78798  2.50046  1.00000  0.79412  2.41735  0.99984  0.75158  1.29039
  0.99999  0.76233  2.61688  0.99999  0.72121  2.37349  1.00000  0.73355  2.36652  1.00000  0.78798  2.50046  1.00000  0.79412  2.41735  0.99984  0.75158  1.29039
  0.99999  0.76233  2.61688  0.99999  0.72121  2.37349  1.00000  0.73355  2.36652  1.00000  0.78798  2.50046  1.00000  0.79412  2.41735  0.99984  0.75158  1.29039
  0.99999  0.76233  2.61688  0.99999  0.72121  2.37349  1.00000  0.73355  2.36652  1.00000  0.78798  2.50046  1.00000  0.79412  2.41735  0.99984  0.75158  1.29039
  0.99999  0.76233  2.61688  0.99999  0.72121  2.37349  1.00000  0.73355  2.36652  1.00000  0.78798  2.50046  1.00000  0.79412  2.41735  0.99984  0.75158  1.29039
  0.99999  0.76233  2.61688  0.99999  0.72121  2.37349  1.00000  0.73355  2.36652  1.00000  0.78798  2.50046  1.00000  0.79412  2.41735  0.99984  0.75158  1.29039
  0.99999  0.80005  8.30030  0.99999  0.78117  7.85887  1.00000  0.76803  7.37059  1.00000  0.74658  6.66628  1.00000  0.75547  6.78932  0.99992  0.81668  6.74658
  0.99999  0.80714  8.71207  0.99999  0.78175  8.38561  1.00000  0.77120  7.83977  1.00000  0.74728  7.02963  1.00000  0.75340  7.13877  0.99993  0.81756  7.22014
  0.99999  0.80243  9.22847  1.00000  0.79021  8.81356  1.00000  0.77357  8.30977  1.00000  0.74809  7.41540  1.00000  0.75442  7.47196  0.99993  0.81788  7.73586
  0.99999  0.80484  9.73740  1.00000  0.79219  9.48490  1.00000  0.77420  8.89418  1.00000  0.75001  7.90355  1.00000  0.75292  7.89709  0.99993  0.81813  8.32319
  0.99999  0.80722 10.36417  1.00000  0.79302 10.22908  1.00000  0.77852  9.51814  1.00000  0.75152  8.47554  1.00000  0.75266  8.40789  0.99993  0.81839  8.99805
  0.99999  0.80823 11.15184  1.00000  0.79522 11.05724  1.00000  0.77719 10.31996  1.00000  0.75484  9.24483  1.00000  0.75165  9.06955  0.99994  0.81769  9.80898
  0.99999  0.80879 12.29144  1.00000  0.79671 12.25472  1.00000  0.78368 11.38636  1.00000  0.76060 10.35413  1.00000  0.75444 10.02387  0.99994  0.81573 10.91709
  1.00000  0.80762 14.01335  1.00000  0.80541 13.82232  1.00000  0.79332 12.95459  1.00000  0.76935 12.10061  1.00000  0.75952 11.62403  0.99994  0.81118 12.48586
  1.00000  0.81058 16.78063  1.00000  0.80517 17.14987  1.00000  0.79491 16.46147  1.00000  0.77935 15.38722  1.00000  0.77182 14.80869  0.99995  0.79929 15.10001
  1.00000  0.80977 23.90297  1.00000  0.80950 25.24276  1.00000  0.80988 25.00276  1.00000  0.79177 23.12385  1.00000  0.78926 22.93714  0.99995  0.77619 20.90530
  1.00000  0.81760 59.14829  1.00000  0.81120 63.96931  1.00000  0.82044 67.52865  1.00000  0.82412 68.30157  1.00000  0.81971 67.63231  0.99994  0.79219 62.58244
SS-2     ss_aop.r0.63to1.26.dat
  0.99996  0.81737  0.88961  0.99997  0.79510  0.92459  1.00000  0.75653  0.90312  1.00000  0.69205  0.90320  1.00000  0.69929  0.95473  0.99983  0.81660  1.44411
  0.99996  0.81737  0.88961  0.99997  0.79510  0.92459  1.00000  0.75653  0.90312  1.00000  0.69205  0.90320  1.00000  0.69929  0.95473  0.99983  0.81660  1.44411
  0.99996  0.81737  0.88961  0.99997  0.79510  0.92459  1.00000  0.75653  0.90312  1.00000  0.69205  0.90320  1.00000  0.69929  0.95473  0.99983  0.81660  1.44411
  0.99996  0.81737  0.88961  0.99997  0.79510  0.92459  1.00000  0.75653  0.90312  1.00000  0.69205  0.90320  1.00000  0.69929  0.95473  0.99983  0.81660  1.44411
  0.99996  0.81737  0.88961  0.99997  0.79510  0.92459  1.00000  0.75653  0.90312  1.00000  0.69205  0.90320  1.00000  0.69929  0.95473  0.99983  0.81660  1.44411
  0.99996  0.81737  0.88961  0.99997  0.79510  0.92459  1.00000  0.75653  0.90312  1.00000  0.69205  0.90320  1.00000  0.69929  0.95473  0.99983  0.81660  1.44411
  0.99996  0.81737  0.88961  0.99997  0.79510  0.92459  1.00000  0.75653  0.90312  1.00000  0.69205  0.90320  1.00000  0.69929  0.95473  0.99983  0.81660  1.44411
  0.99996  0.81737  0.88961  0.99997  0.79510  0.92459  1.00000  0.75653  0.90312  1.00000  0.69205  0.90320  1.00000  0.69929  0.95473  0.99983  0.81660  1.44411
  0.99996  0.81737  0.88961  0.99997  0.79510  0.92459  1.00000  0.75653  0.90312  1.00000  0.69205  0.90320  1.00000  0.69929  0.95473  0.99983  0.81660  1.44411
  0.99996  0.81737  0.88961  0.99997  0.79510  0.92459  1.00000  0.75653  0.90312  1.00000  0.69205  0.90320  1.00000  0.69929  0.95473  0.99983  0.81660  1.44411
  0.99998  0.83858  2.46863  0.99998  0.82738  2.56811  1.00000  0.81599  2.53867  1.00000  0.80167  2.75822  1.00000  0.78564  2.66895  0.99980  0.74372  2.94745
  0.99998  0.83987  2.59866  0.99998  0.82807  2.67971  1.00000  0.82101  2.66763  1.00000  0.80546  2.92621  1.00000  0.79127  2.83528  0.99981  0.73988  3.04362
  0.99998  0.84276  2.74991  0.99998  0.82967  2.80942  1.00000  0.82382  2.81668  1.00000  0.81242  3.09295  1.00000  0.79419  3.03342  0.99981  0.73711  3.14991
  0.99998  0.84499  2.91590  0.99999  0.83072  2.96325  1.00000  0.82098  2.99789  1.00000  0.81386  3.28419  1.00000  0.80208  3.23682  0.99981  0.73426  3.26452
  0.99998  0.84716  3.12400  0.99999  0.83323  3.14230  1.00000  0.82572  3.19609  1.00000  0.81714  3.48478  1.00000  0.80553  3.48712  0.99981  0.73186  3.41002
  0.99998  0.84738  3.37214  0.99998  0.83024  3.39907  1.00000  0.82747  3.46087  1.00000  0.81747  3.72972  1.00000  0.81360  3.77687  0.99982  0.73065  3.61275
  0.99998  0.84733  3.67385  0.99999  0.83400  3.73901  1.00000  0.82985  3.84931  1.00000  0.82006  4.01245  1.00000  0.81917  4.14507  0.99982  0.73136  3.89422
  0.99999  0.84470  4.18716  0.99999  0.84145  4.28509  1.00000  0.83542  4.41572  1.00000  0.82231  4.43392  1.00000  0.82059  4.64647  0.99983  0.73678  4.38017
  0.99999  0.85259  5.10988  0.99999  0.84008  5.20479  1.00000  0.83615  5.30000  1.00000  0.82493  5.30101  1.00000  0.82402  5.41250  0.99984  0.75342  5.33046
  0.99999  0.85223  7.47025  0.99999  0.84503  7.63700  1.00000  0.84109  7.65031  1.00000  0.83701  7.85389  1.00000  0.83080  7.76279  0.99985  0.79146  8.12056
  0.99999  0.85854 19.99106  1.00000  0.85536 20.26236  1.00000  0.85312 20.46025  1.00000  0.84542 20.74002  1.00000  0.84322 21.10633  0.99979  0.83113 21.18916
SS-3     ss_aop.r1.26to2.50.dat
  0.99994  0.83893  0.45747  0.99995  0.82540  0.47173  1.00000  0.82101  0.49180  1.00000  0.80243  0.50051  1.00000  0.80303  0.53111  0.99947  0.68200  0.47613
  0.99994  0.83893  0.45747  0.99995  0.82540  0.47173  1.00000  0.82101  0.49180  1.00000  0.80243  0.50051  1.00000  0.80303  0.53111  0.99947  0.68200  0.47613
  0.99994  0.83893  0.45747  0.99995  0.82540  0.47173  1.00000  0.82101  0.49180  1.00000  0.80243  0.50051  1.00000  0.80303  0.53111  0.99947  0.68200  0.47613
  0.99994  0.83893  0.45747  0.99995  0.82540  0.47173  1.00000  0.82101  0.49180  1.00000  0.80243  0.50051  1.00000  0.80303  0.53111  0.99947  0.68200  0.47613
  0.99994  0.83893  0.45747  0.99995  0.82540  0.47173  1.00000  0.82101  0.49180  1.00000  0.80243  0.50051  1.00000  0.80303  0.53111  0.99947  0.68200  0.47613
  0.99994  0.83893  0.45747  0.99995  0.82540  0.47173  1.00000  0.82101  0.49180  1.00000  0.80243  0.50051  1.00000  0.80303  0.53111  0.99947  0.68200  0.47613
  0.99994  0.83893  0.45747  0.99995  0.82540  0.47173  1.00000  0.82101  0.49180  1.00000  0.80243  0.50051  1.00000  0.80303  0.53111  0.99947  0.68200  0.47613
  0.99994  0.83893  0.45747  0.99995  0.82540  0.47173  1.00000  0.82101  0.49180  1.00000  0.80243  0.50051  1.00000  0.80303  0.53111  0.99947  0.68200  0.47613
  0.99994  0.83893  0.45747  0.99995  0.82540  0.47173  1.00000  0.82101  0.49180  1.00000  0.80243  0.50051  1.00000  0.80303  0.53111  0.99947  0.68200  0.47613
  0.99994  0.83893  0.45747  0.99995  0.82540  0.47173  1.00000  0.82101  0.49180  1.00000  0.80243  0.50051  1.00000  0.80303  0.53111  0.99947  0.68200  0.47613
  0.99996  0.85824  1.31881  0.99997  0.84410  1.34151  1.00000  0.83900  1.35226  1.00000  0.82980  1.38893  1.00000  0.83376  1.44114  0.99962  0.81053  1.56250
  0.99996  0.85522  1.38659  0.99997  0.84865  1.42150  1.00000  0.83939  1.41626  1.00000  0.83161  1.44940  1.00000  0.83648  1.50506  0.99964  0.81540  1.64754
  0.99996  0.85574  1.47817  0.99997  0.84958  1.50247  1.00000  0.84074  1.49647  1.00000  0.82625  1.52248  1.00000  0.83358  1.58040  0.99964  0.81608  1.73519
  0.99997  0.85880  1.56114  0.99997  0.84449  1.59144  1.00000  0.84557  1.58837  1.00000  0.82910  1.60207  1.00000  0.83635  1.65373  0.99966  0.81985  1.82141
  0.99997  0.85682  1.66019  0.99998  0.85100  1.67788  1.00000  0.84185  1.70910  1.00000  0.83215  1.70604  1.00000  0.83524  1.74019  0.99966  0.81965  1.91480
  0.99997  0.85504  1.78836  0.99997  0.84623  1.81487  1.00000  0.84743  1.85236  1.00000  0.83395  1.85101  1.00000  0.83368  1.84825  0.99967  0.82174  2.01528
  0.99997  0.85685  1.97130  0.99998  0.85211  2.00556  1.00000  0.84735  2.03579  1.00000  0.84021  2.06025  1.00000  0.83365  2.02187  0.99968  0.82182  2.14757
  0.99997  0.86004  2.23638  0.99998  0.85523  2.26463  1.00000  0.84661  2.28877  1.00000  0.84222  2.36860  1.00000  0.83681  2.32651  0.99968  0.82206  2.36116
  0.99998  0.85578  2.73305  0.99999  0.85983  2.76702  1.00000  0.85165  2.81071  1.00000  0.84316  2.81972  1.00000  0.84316  2.89696  0.99969  0.82481  2.84536
  0.99998  0.86234  3.99752  0.99999  0.86027  4.03276  1.00000  0.85563  4.09603  1.00000  0.84910  4.16779  1.00000  0.84695  4.14592  0.99972  0.84206  4.39851
  0.99999  0.85816 10.81649  0.99999  0.85674 10.93394  1.00000  0.85947 10.98442  1.00000  0.85615 11.10229  1.00000  0.85755 11.07467  0.99968  0.84916 11.21179
SS-4     ss_aop.r2.50to10.dat
  0.99990  0.85570  0.23861  0.99993  0.84605  0.24430  1.00000  0.83945  0.24487  1.00000  0.83390  0.25386  1.00000  0.81705  0.24519  0.99902  0.80305  0.25514
  0.99990  0.85570  0.23861  0.99993  0.84605  0.24430  1.00000  0.83945  0.24487  1.00000  0.83390  0.25386  1.00000  0.81705  0.24519  0.99902  0.80305  0.25514
  0.99990  0.85570  0.23861  0.99993  0.84605  0.24430  1.00000  0.83945  0.24487  1.00000  0.83390  0.25386  1.00000  0.81705  0.24519  0.99902  0.80305  0.25514
  0.99990  0.85570  0.23861  0.99993  0.84605  0.24430  1.00000  0.83945  0.24487  1.00000  0.83390  0.25386  1.00000  0.81705  0.24519  0.99902  0.80305  0.25514
  0.99990  0.85570  0.23861  0.99993  0.84605  0.24430  1.00000  0.83945  0.24487  1.00000  0.83390  0.25386  1.00000  0.81705  0.24519  0.99902  0.80305  0.25514
  0.99990  0.85570  0.23861  0.99993  0.84605  0.24430  1.00000  0.83945  0.24487  1.00000  0.83390  0.25386  1.00000  0.81705  0.24519  0.99902  0.80305  0.25514
  0.99990  0.85570  0.23861  0.99993  0.84605  0.24430  1.00000  0.83945  0.24487  1.00000  0.83390  0.25386  1.00000  0.81705  0.24519  0.99902  0.80305  0.25514
  0.99990  0.85570  0.23861  0.99993  0.84605  0.24430  1.00000  0.83945  0.24487  1.00000  0.83390  0.25386  1.00000  0.81705  0.24519  0.99902  0.80305  0.25514
  0.99990  0.85570  0.23861  0.99993  0.84605  0.24430  1.00000  0.83945  0.24487  1.00000  0.83390  0.25386  1.00000  0.81705  0.24519  0.99902  0.80305  0.25514
  0.99990  0.85570  0.23861  0.99993  0.84605  0.24430  1.00000  0.83945  0.24487  1.00000  0.83390  0.25386  1.00000  0.81705  0.24519  0.99902  0.80305  0.25514
  0.99993  0.85561  0.69203  0.99995  0.85770  0.69875  1.00000  0.85905  0.70161  1.00000  0.85070  0.72051  1.00000  0.84818  0.70397  0.99925  0.82663  0.71658
  0.99993  0.87280  0.72716  0.99995  0.86217  0.73783  1.00000  0.85571  0.73986  1.00000  0.84598  0.75929  1.00000  0.83850  0.74941  0.99927  0.82746  0.75415
  0.99994  0.86992  0.77224  0.99995  0.85265  0.77357  1.00000  0.85159  0.78204  1.00000  0.85129  0.79573  1.00000  0.84944  0.79175  0.99926  0.82724  0.79983
  0.99994  0.86678  0.81407  0.99996  0.86367  0.82189  1.00000  0.85607  0.83043  1.00000  0.84923  0.83307  1.00000  0.85301  0.85009  0.99936  0.83821  0.84415
  0.99994  0.86368  0.87442  0.99996  0.86864  0.87843  1.00000  0.85668  0.88735  1.00000  0.85036  0.88701  1.00000  0.84863  0.90782  0.99911  0.83057  0.92277
  0.99994  0.86741  0.93832  0.99996  0.86395  0.94614  1.00000  0.85473  0.95833  1.00000  0.85763  0.96259  1.00000  0.85191  0.97322  0.99937  0.85095  1.00076
  0.99995  0.87571  1.03154  0.99997  0.86179  1.04052  1.00000  0.85653  1.04977  1.00000  0.85705  1.06401  1.00000  0.84759  1.05564  0.99947  0.85234  1.11121
  0.99995  0.84968  1.17402  0.99997  0.85608  1.18806  1.00000  0.85224  1.19472  1.00000  0.85421  1.19562  1.00000  0.85181  1.21293  0.99946  0.84175  1.25061
  0.99996  0.85793  1.43315  0.99997  0.86497  1.44744  1.00000  0.86914  1.45589  1.00000  0.85497  1.47533  1.00000  0.85780  1.46243  0.99948  0.83907  1.48073
  0.99997  0.87450  2.10612  0.99998  0.85514  2.11899  1.00000  0.85614  2.12921  1.00000  0.85310  2.15101  1.00000  0.85623  2.16427  0.99953  0.85131  2.16414
  0.99998  0.84750  5.70763  0.99999  0.86329  5.72768  1.00000  0.86592  5.74531  1.00000  0.86283  5.78660  1.00000  0.86968  5.80756  0.99934  0.85829  5.87933
DD-1     dust_aop.r0.05to0.63.dat
  0.96861  0.72768  2.25444  0.97974  0.70327  2.35257  0.98415  0.66953  2.31103  0.98980  0.70980  2.45924  0.99085  0.71997  2.48581  0.99372  0.73112  1.45460
  0.96861  0.72768  2.25444  0.97974  0.70327  2.35257  0.98415  0.66953  2.31103  0.98980  0.70980  2.45924  0.99085  0.71997  2.48581  0.99372  0.73112  1.45460
  0.96861  0.72768  2.25444  0.97974  0.70327  2.35257  0.98415  0.66953  2.31103  0.98980  0.70980  2.45924  0.99085  0.71997  2.48581  0.99372  0.73112  1.45460
  0.96861  0.72768  2.25444  0.97974  0.70327  2.35257  0.98415  0.66953  2.31103  0.98980  0.70980  2.45924  0.99085  0.71997  2.48581  0.99372  0.73112  1.45460
  0.96861  0.72768  2.25444  0.97974  0.70327  2.35257  0.98415  0.66953  2.31103  0.98980  0.70980  2.45924  0.99085  0.71997  2.48581  0.99372  0.73112  1.45460
  0.96861  0.72768  2.25444  0.97974  0.70327  2.35257  0.98415  0.66953  2.31103  0.98980  0.70980  2.45924  0.99085  0.71997  2.48581  0.99372  0.73112  1.45460
  0.96861  0.72768  2.25444  0.97974  0.70327  2.35257  0.98415  0.66953  2.31103  0.98980  0.70980  2.45924  0.99085  0.71997  2.48581  0.99372  0.73112  1.45460
  0.96861  0.72768  2.25444  0.97974  0.70327  2.35257  0.98415  0.66953  2.31103  0.98980  0.70980  2.45924  0.99085  0.71997  2.48581  0.99372  0.73112  1.45460
  0.96861  0.72768  2.25444  0.97974  0.70327  2.35257  0.98415  0.66953  2.31103  0.98980  0.70980  2.45924  0.99085  0.71997  2.48581  0.99372  0.73112  1.45460
  0.96861  0.72768  2.25444  0.97974  0.70327  2.35257  0.98415  0.66953  2.31103  0.98980  0.70980  2.45924  0.99085  0.71997  2.48581  0.99372  0.73112  1.45460
  0.96861  0.72768  2.25444  0.97974  0.70327  2.35257  0.98415  0.66953  2.31103  0.98980  0.70980  2.45924  0.99085  0.71997  2.48581  0.99372  0.73112  1.45460
  0.96861  0.72768  2.25444  0.97974  0.70327  2.35257  0.98415  0.66953  2.31103  0.98980  0.70980  2.45924  0.99085  0.71997  2.48581  0.99372  0.73112  1.45460
  0.96861  0.72768  2.25444  0.97974  0.70327  2.35257  0.98415  0.66953  2.31103  0.98980  0.70980  2.45924  0.99085  0.71997  2.48581  0.99372  0.73112  1.45460
  0.96861  0.72768  2.25444  0.97974  0.70327  2.35257  0.98415  0.66953  2.31103  0.98980  0.70980  2.45924  0.99085  0.71997  2.48581  0.99372  0.73112  1.45460
  0.96861  0.72768  2.25444  0.97974  0.70327  2.35257  0.98415  0.66953  2.31103  0.98980  0.70980  2.45924  0.99085  0.71997  2.48581  0.99372  0.73112  1.45460
  0.96861  0.72768  2.25444  0.97974  0.70327  2.35257  0.98415  0.66953  2.31103  0.98980  0.70980  2.45924  0.99085  0.71997  2.48581  0.99372  0.73112  1.45460
  0.96861  0.72768  2.25444  0.97974  0.70327  2.35257  0.98415  0.66953  2.31103  0.98980  0.70980  2.45924  0.99085  0.71997  2.48581  0.99372  0.73112  1.45460
  0.96861  0.72768  2.25444  0.97974  0.70327  2.35257  0.98415  0.66953  2.31103  0.98980  0.70980  2.45924  0.99085  0.71997  2.48581  0.99372  0.73112  1.45460
  0.96861  0.72768  2.25444  0.97974  0.70327  2.35257  0.98415  0.66953  2.31103  0.98980  0.70980  2.45924  0.99085  0.71997  2.48581  0.99372  0.73112  1.45460
  0.96861  0.72768  2.25444  0.97974  0.70327  2.35257  0.98415  0.66953  2.31103  0.98980  0.70980  2.45924  0.99085  0.71997  2.48581  0.99372  0.73112  1.45460
  0.96861  0.72768  2.25444  0.97974  0.70327  2.35257  0.98415  0.66953  2.31103  0.98980  0.70980  2.45924  0.99085  0.71997  2.48581  0.99372  0.73112  1.45460
DD-2     dust_aop.r0.63to1.26.dat
  0.92630  0.80598  0.73480  0.94645  0.78638  0.75311  0.95952  0.77884  0.81304  0.96663  0.70394  0.78581  0.96952  0.68318  0.79659  0.99087  0.76020  1.15647
  0.92630  0.80598  0.73480  0.94645  0.78638  0.75311  0.95952  0.77884  0.81304  0.96663  0.70394  0.78581  0.96952  0.68318  0.79659  0.99087  0.76020  1.15647
  0.92630  0.80598  0.73480  0.94645  0.78638  0.75311  0.95952  0.77884  0.81304  0.96663  0.70394  0.78581  0.96952  0.68318  0.79659  0.99087  0.76020  1.15647
  0.92630  0.80598  0.73480  0.94645  0.78638  0.75311  0.95952  0.77884  0.81304  0.96663  0.70394  0.78581  0.96952  0.68318  0.79659  0.99087  0.76020  1.15647
  0.92630  0.80598  0.73480  0.94645  0.78638  0.75311  0.95952  0.77884  0.81304  0.96663  0.70394  0.78581  0.96952  0.68318  0.79659  0.99087  0.76020  1.15647
  0.92630  0.80598  0.73480  0.94645  0.78638  0.75311  0.95952  0.77884  0.81304  0.96663  0.70394  0.78581  0.96952  0.68318  0.79659  0.99087  0.76020  1.15647
  0.92630  0.80598  0.73480  0.94645  0.78638  0.75311  0.95952  0.77884  0.81304  0.96663  0.70394  0.78581  0.96952  0.68318  0.79659  0.99087  0.76020  1.15647
  0.92630  0.80598  0.73480  0.94645  0.78638  0.75311  0.95952  0.77884  0.81304  0.96663  0.70394  0.78581  0.96952  0.68318  0.79659  0.99087  0.76020  1.15647
  0.92630  0.80598  0.73480  0.94645  0.78638  0.75311  0.95952  0.77884  0.81304  0.96663  0.70394  0.78581  0.96952  0.68318  0.79659  0.99087  0.76020  1.15647
  0.92630  0.80598  0.73480  0.94645  0.78638  0.75311  0.95952  0.77884  0.81304  0.96663  0.70394  0.78581  0.96952  0.68318  0.79659  0.99087  0.76020  1.15647
  0.92630  0.80598  0.73480  0.94645  0.78638  0.75311  0.95952  0.77884  0.81304  0.96663  0.70394  0.78581  0.96952  0.68318  0.79659  0.99087  0.76020  1.15647
  0.92630  0.80598  0.73480  0.94645  0.78638  0.75311  0.95952  0.77884  0.81304  0.96663  0.70394  0.78581  0.96952  0.68318  0.79659  0.99087  0.76020  1.15647
  0.92630  0.80598  0.73480  0.94645  0.78638  0.75311  0.95952  0.77884  0.81304  0.96663  0.70394  0.78581  0.96952  0.68318  0.79659  0.99087  0.76020  1.15647
  0.92630  0.80598  0.73480  0.94645  0.78638  0.75311  0.95952  0.77884  0.81304  0.96663  0.70394  0.78581  0.96952  0.68318  0.79659  0.99087  0.76020  1.15647
  0.92630  0.80598  0.73480  0.94645  0.78638  0.75311  0.95952  0.77884  0.81304  0.96663  0.70394  0.78581  0.96952  0.68318  0.79659  0.99087  0.76020  1.15647
  0.92630  0.80598  0.73480  0.94645  0.78638  0.75311  0.95952  0.77884  0.81304  0.96663  0.70394  0.78581  0.96952  0.68318  0.79659  0.99087  0.76020  1.15647
  0.92630  0.80598  0.73480  0.94645  0.78638  0.75311  0.95952  0.77884  0.81304  0.96663  0.70394  0.78581  0.96952  0.68318  0.79659  0.99087  0.76020  1.15647
  0.92630  0.80598  0.73480  0.94645  0.78638  0.75311  0.95952  0.77884  0.81304  0.96663  0.70394  0.78581  0.96952  0.68318  0.79659  0.99087  0.76020  1.15647
  0.92630  0.80598  0.73480  0.94645  0.78638  0.75311  0.95952  0.77884  0.81304  0.96663  0.70394  0.78581  0.96952  0.68318  0.79659  0.99087  0.76020  1.15647
  0.92630  0.80598  0.73480  0.94645  0.78638  0.75311  0.95952  0.77884  0.81304  0.96663  0.70394  0.78581  0.96952  0.68318  0.79659  0.99087  0.76020  1.15647
  0.92630  0.80598  0.73480  0.94645  0.78638  0.75311  0.95952  0.77884  0.81304  0.96663  0.70394  0.78581  0.96952  0.68318  0.79659  0.99087  0.76020  1.15647
DD-3     dust_aop.r1.26to2.5.dat
  0.87310  0.83857  0.36104  0.90791  0.81904  0.36664  0.92553  0.80428  0.37323  0.94211  0.78535  0.38105  0.94636  0.78455  0.38206  0.97279  0.72169  0.39386
  0.87310  0.83857  0.36104  0.90791  0.81904  0.36664  0.92553  0.80428  0.37323  0.94211  0.78535  0.38105  0.94636  0.78455  0.38206  0.97279  0.72169  0.39386
