 Input for stand-alone version of Fast-JX code    T42L60, Cycle 36, Year 2005
  2005       Year
    39       Day of year
     2       Month
     3       time interval of met field (hour)
  11.0  12.0 GMT, PHOTAU
  -1.4  32   Latitude
   0.0   1   Longitude
1009.6       Surface Pressure
   0.1       Surface Albedo
   01    1   CLDFLAG/NRANDO(only CLDFLAG=4)
L57     eta-A       eta-B   Temp   RH      Z(m)    AER-P NDA  AER-P NDA
  8   7.03125E-02   1.27230E+01   0.00000E+00   2.08169E-05   0.00000E+00
  7   2.18750E-01   1.77389E+01   0.00000E+00   1.00523E-04   0.00000E+00
  6   1.40625E-01   8.47405E+00   0.00000E+00   3.49879E-05   0.00000E+00
  5   7.03125E-02   3.49319E+00   0.00000E+00   8.34465E-06   0.00000E+00
  4   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
  3   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
  2   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
  1   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
I=  3  cldFR          tauL          tauI           LWC           IWC
 34   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 33   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 32   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 31   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 30   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 29   9.84375E-01   0.00000E+00   3.39629E-02   0.00000E+00   2.54065E-06
 28   9.29688E-01   0.00000E+00   1.06801E-01   0.00000E+00   1.03116E-05
 27   2.42188E-01   0.00000E+00   2.37239E-01   0.00000E+00   7.35372E-06
 26   5.46875E-02   0.00000E+00   4.28057E-01   0.00000E+00   3.44962E-06
 25   5.46875E-02   0.00000E+00   2.53830E-01   0.00000E+00   1.63913E-06
 24   4.68750E-02   0.00000E+00   1.40137E-01   0.00000E+00   6.10948E-07
 23   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 22   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 21   2.34375E-02   1.17644E-01   1.40667E-01   2.34375E-07   2.83122E-07
 20   2.34375E-02   7.23213E-01   2.70950E-01   3.57628E-07   6.70552E-07
 19   1.56250E-02   2.20618E+00   3.49009E-01   7.15256E-07   6.25849E-07
 18   1.56250E-02   3.98828E+00   2.48694E-01   1.28150E-06   4.02331E-07
 17   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 16   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 15   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 14   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 13   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 12   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 11   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 10   1.00000E-02   0.00000E+00   0.00000E+00   4.02331E-07   0.00000E+00
  9   3.90625E-02   1.81478E+00   0.00000E+00   1.50502E-06   0.00000E+00
  8   1.00000E-02   0.00000E+00   0.00000E+00   2.27988E-06   0.00000E+00
  7   7.81250E-02   5.08074E+00   0.00000E+00   1.02818E-05   0.00000E+00
  6   1.32812E-01   4.26883E+00   0.00000E+00   1.66446E-05   0.00000E+00
  5   2.03125E-01   7.46089E+00   0.00000E+00   5.14835E-05   0.00000E+00
  4   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
  3   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
  2   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
  1   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
I=  4  cldFR          tauL          tauI           LWC           IWC
 34   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 33   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 32   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 31   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 30   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 29   1.00000E+00   0.00000E+00   4.93268E-02   0.00000E+00   4.23938E-06
 28   9.21875E-01   0.00000E+00   1.11322E-01   0.00000E+00   1.08033E-05
 27   7.03125E-01   0.00000E+00   1.64266E-01   0.00000E+00   1.30907E-05
 26   8.59375E-02   0.00000E+00   4.45844E-01   0.00000E+00   5.72205E-06
 25   5.46875E-02   0.00000E+00   3.30113E-01   0.00000E+00   2.32458E-06
 24   4.68750E-02   0.00000E+00   1.77159E-01   0.00000E+00   8.34465E-07
 23   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
