       125.52500       24510.0       2284.77       2942.78
       125.57500       24320.0       2444.82       2782.86
       125.62500       24340.0       2369.70       2890.69
       125.67500       24770.0       2254.69       3187.69
       125.72500       25840.0       2292.15       3638.23
       125.77500       27950.0       2298.64       4447.46
       125.82500       31240.0       2993.49       5009.53
       125.87500       35350.0       4114.11       5495.77
       125.92500       39450.0       5216.24       6055.12
       125.97500       42440.0       6014.52       6491.99
       126.02500       43150.0       6544.84       6475.57
       126.07500       41010.0       6366.95       6296.44
       126.12500       36500.0       5692.60       5732.09
       126.17500       31410.0       4604.96       4957.98
       126.22500       28540.0       3761.42       4085.65
       126.27500       29590.0       3832.52       3836.17
       126.32500       34820.0       5488.14       4035.49
       126.37500       43130.0       8069.34       5098.00
       126.42500       51830.0       11037.8       6756.84
       126.47500       57290.0       13391.2       8782.56
       126.52500       57590.0       14514.0       9638.00
       126.57500       52880.0       13124.4       9821.15
       126.62500       44810.0       10288.4       8914.89
       126.67500       35820.0       7178.17       7044.49
       126.72500       27810.0       4637.95       4670.12
       126.77500       21840.0       2415.86       3212.38
       126.82500       18140.0       1208.95       2295.24
       126.87500       16030.0       923.378       1801.28
       126.92500       14810.0       815.931       1784.83
       126.97500       14300.0       707.595       1882.15
       127.02500       14260.0       1074.51       1471.84
       127.07500       14370.0       1483.33       943.194
       127.12500       14430.0       1662.77       596.392
       127.17500       14320.0       1934.05       296.203
       127.22500       14110.0       2334.41       194.786
       127.27500       14250.0       2570.93       410.015
       127.32500       14890.0       3105.27       535.245
       127.37500       16180.0       3894.40       504.219
       127.42500       18070.0       4462.84       526.184
       127.47500       20300.0       4561.60       671.494
       127.52500       22300.0       4511.00       918.692
       127.57500       23840.0       4148.11       1470.65
       127.62500       24750.0       3473.80       2213.58
       127.67500       25060.0       2843.41       2909.00
       127.72500       24880.0       2354.56       3517.60
       127.77500       24420.0       2057.87       3792.20
       127.82500       23940.0       1690.72       3904.13
       127.87500       23520.0       1390.90       3923.31
       127.92500       23110.0       1117.37       3854.29
       127.97500       22550.0       921.868       3634.50
       128.02500       21630.0       654.139       3479.58
       128.07500       20210.0       484.935       3171.60
       128.12500       18350.0       354.740       2788.23
       128.17500       16270.0       267.570       2471.11
       128.22500       14340.0       215.624       2235.33
       128.27500       12840.0       278.926       2000.93
       128.32500       11830.0       495.598       1806.28
       128.37500       11230.0       964.164       1498.34
       128.42500       11020.0       1418.02       1106.77
       128.47500       11070.0       1756.62       713.829
       128.52500       11430.0       1853.13       489.938
       128.57500       12290.0       1854.02       376.161
       128.62500       13840.0       1475.29       659.895
       128.67500       15980.0       832.192       1342.52
       128.72500       18440.0       195.116       2237.61
       128.77500       20760.0      -108.032       3010.27
       128.82500       22420.0      -199.414       3560.41
       128.87500       23020.0      -49.8299       3756.90
       128.92500       22510.0       359.219       3526.63
       128.97500       21120.0       1002.32       2844.01
       129.02500       19260.0       1373.91       2163.20
       129.07500       17340.0       1351.16       1796.28
       129.12500       15680.0       1240.58       1524.40
       129.17500       14430.0       1193.54       1316.49
       129.22500       13720.0       817.708       1557.27
       129.27500       13600.0       259.538       2187.81
       129.32500       14070.0      -132.557       2870.90
       129.37500       15060.0      -113.595       3394.55
       129.42500       16450.0      -95.5206       4031.97
       129.47500       17890.0       368.603       4292.91
       129.52500       19050.0       1434.81       3875.79
       129.57500       19770.0       2451.08       3293.71
       129.62500       20090.0       3069.00       2883.88
       129.67500       20150.0       3604.88       2483.18
       129.72500       20290.0       3748.44       2467.19
       129.77500       20860.0       3338.74       3109.62
       129.82500       22060.0       2925.24       3908.77
       129.87500       24330.0       2097.14       5322.47
       129.92500       29790.0       1374.05       7392.34
       129.97500       41710.0       742.609       10517.7
       130.02500       61430.0       1093.14       14173.2
       130.07500       87640.0       1850.28       18238.1
       130.12500       116300.       2800.46       21855.3
       130.17500       142300.       2461.73       25871.7
       130.22500       162200.       1487.67       29248.4
       130.27500       176900.      -1283.10       33109.3
       130.32500       191300.      -5449.29       38546.6
       130.37500       211000.      -7232.49       43860.6
       130.42500       236300.      -5208.30       47045.5
       130.47500       259100.       964.309       47068.7
       130.52500       269800.       9341.49       43578.2
       130.57500       260100.       18848.8       36409.5
       130.62500       229000.       24185.2       28710.5
       130.67500       182800.       25243.9       21061.5
       130.72500       134000.       21342.6       15527.8
       130.77500       93740.0       14800.3       12334.4
       130.82500       67230.0       7825.86       11022.1
       130.87500       53100.0       3035.54       10120.3
       130.92500       47070.0       214.721       9894.44
       130.97500       44210.0      -426.408       9340.60
       131.02500       41060.0      -264.811       8654.75
       131.07500       37110.0      -27.2048       7747.30
       131.12500       33000.0       246.282       6509.02
       131.17500       29390.0       405.408       5155.60
       131.22500       26520.0       582.146       3842.84
       131.27500       24290.0       807.934       2808.81
       131.32500       22430.0       987.143       2163.63
       131.37500       20890.0       1150.98       1846.99
       131.42500       20010.0       1068.06       1969.90
       131.47500       20040.0       1084.78       2124.34
       131.52500       20930.0       1495.84       1964.90
       131.57500       22480.0       1739.93       1866.67
       131.62500       24390.0       1425.62       2100.60
       131.67500       26170.0       1339.57       1968.09
       131.72500       27530.0       1267.12       1734.59
       131.77500       28360.0       753.517       1905.45
